time,x,y
  7.0399999999902620e+00,  4.7754417684528079e+01,  6.1296841353237197e-01
  7.0499999999902387e+00,  4.7892100581317543e+01,  6.1522621748173434e-01
  7.0599999999902154e+00,  4.8029928232233125e+01,  6.1748848972228831e-01
  7.0699999999901921e+00,  4.8167900447238182e+01,  6.1975522907114500e-01
  7.0799999999901688e+00,  4.8306017036670994e+01,  6.2202643433605631e-01
  7.0899999999901455e+00,  4.8444277811245932e+01,  6.2430210431621846e-01
  7.0999999999901222e+00,  4.8582682582054701e+01,  6.2658223780283417e-01
  7.1099999999900989e+00,  4.8721231160565580e+01,  6.2886683357915685e-01
  7.1199999999900756e+00,  4.8859923358621124e+01,  6.3115589042015086e-01
  7.1299999999900523e+00,  4.8998758988435299e+01,  6.3344940709238184e-01
  7.1399999999900290e+00,  4.9137737862591351e+01,  6.3574738235447970e-01
  7.1499999999900057e+00,  4.9276859794040064e+01,  6.3804981495759250e-01
  7.1599999999899824e+00,  4.9416124596097205e+01,  6.4035670364525643e-01
  7.1699999999899591e+00,  4.9555532082441999e+01,  6.4266804715300252e-01
  7.1799999999899358e+00,  4.9695082067118456e+01,  6.4498384420864419e-01
  7.1899999999899125e+00,  4.9834774364537694e+01,  6.4730409353296836e-01
  7.1999999999898892e+00,  4.9974608789478836e+01,  6.4962879383969441e-01
  7.2099999999898658e+00,  5.0114585157088037e+01,  6.5195794383482475e-01
  7.2199999999898425e+00,  5.0254703282874829e+01,  6.5429154221618802e-01
  7.2299999999898192e+00,  5.0394962982709522e+01,  6.5662958767333635e-01
  7.2399999999897959e+00,  5.0535364072822716e+01,  6.5897207888793108e-01
  7.2499999999897726e+00,  5.0675906369804984e+01,  6.6131901453398234e-01
  7.2599999999897493e+00,  5.0816589690604332e+01,  6.6367039327766830e-01
  7.2699999999897260e+00,  5.0957413852523395e+01,  6.6602621377684212e-01
  7.2799999999897027e+00,  5.1098378673218065e+01,  6.6838647468092249e-01
  7.2899999999896794e+00,  5.1239483970697940e+01,  6.7075117463157907e-01
  7.2999999999896561e+00,  5.1380729563327826e+01,  6.7312031226352409e-01
  7.3099999999896328e+00,  5.1522115269828618e+01,  6.7549388620478612e-01
  7.3199999999896095e+00,  5.1663640909275387e+01,  6.7787189507646983e-01
  7.3299999999895862e+00,  5.1805306301094454e+01,  6.8025433749242858e-01
  7.3399999999895629e+00,  5.1947111265060876e+01,  6.8264121205954220e-01
  7.3499999999895396e+00,  5.2089055621297199e+01,  6.8503251737830073e-01
  7.3599999999895163e+00,  5.2231139190270710e+01,  6.8742825204293023e-01
  7.3699999999894930e+00,  5.2373361792791606e+01,  6.8982841464091105e-01
  7.3799999999894697e+00,  5.2515723250013579e+01,  6.9223300375296637e-01
  7.3899999999894463e+00,  5.2658223383435939e+01,  6.9464201795379521e-01
  7.3999999999894230e+00,  5.2800862014905675e+01,  6.9705545581222494e-01
  7.4099999999893997e+00,  5.2943638966617058e+01,  6.9947331589060291e-01
  7.4199999999893764e+00,  5.3086554061108174e+01,  7.0189559674417157e-01
  7.4299999999893531e+00,  5.3229607121257935e+01,  7.0432229692083481e-01
  7.4399999999893298e+00,  5.3372797970285411e+01,  7.0675341496153343e-01
  7.4499999999893065e+00,  5.3516126431749790e+01,  7.0918894940055732e-01
  7.4599999999892832e+00,  5.3659592329548524e+01,  7.1162889876539503e-01
  7.4699999999892599e+00,  5.3803195487914273e+01,  7.1407326157619100e-01
  7.4799999999892366e+00,  5.3946935731413063e+01,  7.1652203634550637e-01
  7.4899999999892133e+00,  5.4090812884944739e+01,  7.1897522157893867e-01
  7.4999999999891900e+00,  5.4234826773744878e+01,  7.2143281577596641e-01
  7.5099999999891667e+00,  5.4378977223091844e+01,  7.2389482685985673e-01
  7.5199999999891434e+00,  5.4523264054374650e+01,  7.2636129269962568e-01
  7.5299999999891201e+00,  5.4667687075467875e+01,  7.2883224232795374e-01
